hebrew,count
המחוז,48
הגדולה,48
פארק,48
היית,48
נוצרו,48
להצלחה,48
בקרוב,48
קו,48
צבי,48
למקום,48
היהודי,48
תגובות,48
בת,48
תולדות,48
חשבון,48
המושג,48
שכונת,48
הנצרות,48
הלא,48
יודעים,48
קשור,48
שמח,48
עַצְמִי,47
עָלֶיהָ,47
אָכֵן,47
הַנָּשִׁים,47
יְהוּדָה,47
שֶׁלָּהֶם.,47
שַׂר,47
פְּעָמִים,47
בַּקָּשָׁה,47
הַמּוֹעָצוֹת,47
בנוגע,47
בצפון,47
דפי,47
טבח,47
להורג,47
מאמר,47
למעלה,47
עשרה,47
בעזרת,47
העתיקה,47
לנושא,47
פתוח,47
רמת,47
נפוץ,47
סמל,47
שר,47
במקביל,47
קורא,47
רשימה,47
האחים,47
בהכרח,47
להכחיל,47
שמישהו,47
סבור,47
כנסת,47
ההחלפות,47
כתבת,47
מִחוּץ,46
הַמָּקוֹם,46
הִגִּיעוּ,46
מִזֶּה,46
רוֹאִים,46
קוֹדֶם,46
לִחְיוֹת,46
רָאָה,46
עוֹשִׂים,46
הַבְּעָיָה,46
כֶּסֶף,46
רוֹאֶה,46
הַשֵּׁירוּת,46
לְבַצֵּעַ,46
"שֶׁלָּהּ,",46
"""יֵשׁ",46
הַשֵּׁנִי,46
שֶׁלָּכֶם,46
יָכוֹלְתִּי,46
יִשְׂרָאֵל.,46
מִלְחֶמֶת,46
בְּסוֹפוֹ,46
אוֹר,46
הַמִּסְמָכִים,46
הצבאית,46
אצלנו,46
להצבעה,46
חברות,46
הצליח,46
השניים,46
המערכת,46
תאריך,46
המטרה,46
יתכן,46
ערב,46
דה,46
הפתיח,46
שטח,46
זכו,46
מבצע,46
ביניהם,46
גדל,46
רקע,46
בהרבה,46
בסופו,46
הימים,46
חול,46
מפה,46
הביטוי,46
נכונה,46
אלי,46
חוֹסֶר,45
וַאֲפִילּוּ,45
פֹּה,45
בְּנוֹסָף,45
"""מָה",45
אֶפְשָׁרוּת,45
עֲלֵיהֶם,45
הִצְלִיחַ,45
וְהֵן,45
עוֹמֵד,45
שֶׁהָיְיתָה,45
נמצאים,45
להצביע,45
יוצר,45
בהקשר,45
המשיך,45
לארץ,45
החלק,45
אפריקה,45
הקרב,45
רבי,45
הרעיון,45
המשך,45
בתפקיד,45
מציג,45
בסיסי,45
אישור,45
משמש,45
יהדות,45
לינק,45
סרט,45
להחליף,45
יתר,45
אצלי,45
להציע,45
נפרד,45
נשאר,45
אלף,45
ג',45
למישהו,45
למי,45
האמת,45
המון,45
בדפי,45
הגעת,45
ימחקו,45
רשמי,45
שגוי,45
עוזי,45
מִדֵּי,44
שֶׁכְּבָר,44
א',44
הַשָּׁבוּעַ,44
אָמוּר,44
לָכֵן,44
לִילָדִים,44
תַּשְׁלוּם,44
בִּתְחוּם,44
הַכּוֹחַ,44
הָרִאשׁוֹנִים,44
"הַבְּרִית,",44
בְּרִית,44
נוצר,44
מחקר,44
תוצאות,44
סגור,44
בעיצוב,44
סגן,44
במדינה,44
הצבעות,44
קבוצות,44
לתרגם,44
החינוך,44
המקורי,44
אישי,44
מחשב,44
בניו,44
המורשת,44
התנועה,44
אירועים,44
ורק,44
חלוקה,44
חופשית,44
הצעה,44
נחוץ,44
כמות,44
ציון,44
בלאו,44
כאילו,44
פני,44
נושאים,44
אַרְבַּע,43
כָּכָה,43
בְּנוֹשֵׂא,43
וְעִם,43
לְתוֹךְ,43
לִגְרוֹם,43
חוֹשֵׁב,43
גּוֹרֵם,43
נְתַנְיָהוּ,43
כְּנֶגֶד,43
"כֵן,",43
רָמַת,43
"שָׁנִים,",43
יִצְחָק,43
פְּטוֹר,43
בפעם,43
הראשונים,43
כוחות,43
התייחסות,43
מלא,43
האחרונים,43
במדינת,43
לעיצוב,43
מידה,43
למדי,43
הקרוב,43
הסיפור,43
הפרלמנט,43
בויקי,43
פרסום,43
מחקתי,43
האיש,43
והן,43
במסנג'ר,43
שמונה,43
שעה,43
חנוכה,43
פעמיים,43
אברהם,43
שלחתי,43
מוזמנים,43
בא,43
התשובה,43
תת,43
לבן,43
גודל,43
קיום,43
מחפש,43
איחוד,43
לָךְ,42
קָרָה,42
כֵן,42
טוֹבָה,42
כָּאֵלֶּה,42
קְבוּצַת,42
אַל,42
לְמַעַן,42
הָאֲוִויר,42
קָרוֹב,42
הָאַחֲרוֹנוֹת,42
חֶבְרַת,42
הַמַּצָּב,42
כּוֹחוֹת,42
שֶׁבֵּין,42
לְצוֹרֶךְ,42
מִשְׁפָּחָה,42
עֶרֶב,42
לְמַלֵּא,42
המרכז,42
הלאומית,42
שיטת,42
חייבת,42
הנראה,42
צילום,42
שבה,42
סיים,42
קיימות,42
אלוף,42
לקחת,42
להישאר,42
היטב,42
תיקנתי,42
הוחלט,42
מאת,42
לפיכך,42
בניגוד,42
סביב,42
הדין,42
צוות,42
כהן,42
כתיבת,42
לבסוף,42
לשאלה,42
שכך,42
יוחנן,42
בעצמי,42
לציון,42
עברי,42
בוודאי,42
הקיבוץ,42
לבקש,42
גדולים,42
בנה,42
ביטוי,42
הודעות,42
נאלץ,42
גן,42
עובדות,42
מקבל,42
הקורא,42
דגל,42
דרור,42
הקטע,42
ממני,42
ריצ'רד,42
בחירת,42
לשקול,42
מומחים,42
בָּא,41
עָבְרוּ,41
הָאִישָּׁה,41
הַסִּיבָּה,41
בָּהֶן,41
נִמְצָאִים,41
גֶּרְמַנְיָה,41
גִּיל,41
לְעֵבֶר,41
עָמַד,41
בִּלְבַד.,41
בְּשָׁעָה,41
באוניברסיטה,41
היהודית,41
עלה,41
שאלות,41
גוף,41
חריגים,41
לבית,41
לכנסת,41
רצח,41
במזרח,41
מהן,41
תקופת,41
מעין,41
השואה,41
תוכנית,41
ועד,41
זאב,41
בעלת,41
מקרים,41
אנגליה,41
הגדרה,41
לקורא,41
ברשת,41
השינוי,41
שניהם,41
צורה,41
הסקריפט,41
ציטוט,41
לוי,41
תן,41
קורה,41
איתך,41
נותן,41
ברירה,41
בזבוז,41
אמר,41
בָּטוּחַ,40
חֲצִי,40
בְּיַחַד,40
בְּגִיל,40
כְּשֶׁאֲנִי,40
וּבֵין,40
לְהַגִּיד,40
רָאִיתִי,40
מְדִינָה,40
רֶכֶב,40
לְעִיתִּים,40
נוֹסָפִים,40
לִקְרַאת,40
"זוֹ,",40
מַצָּב,40
הַמֶּחְקָר,40
שֶׁאֵינָם,40
קַל,40
לְהַסְבִּיר,40
רָשׁוּת,40
טָעַן,40
קוֹל,40
הַיִּשְׂרְאֵלִית,40
בשנות,40
בהצבעה,40
גרסאות,40
החלטה,40
קרוב,40
מנהל,40
בכמה,40
התוכנית,40
שבהם,40
ביאליק,40
רחב,40
שצריכים,40
לשכתב,40
מצפה,40
בזכויות,40
אחיו,40
למען,40
לתרום,40
לקריאה,40
במשפחה,40
שאנחנו,40
והם,40
מילה,40
אוסיף,40
כעבור,40
הגיוני,40
רציתי,40
מרבית,40
מיליון,40
כלפי,40
תקווה,40
בפועל,40
התבניות,40
נחמד,40
תוסיף,40
מעמד,40
שירים,40
לשפר,40
יחסי,40
עולה,40
טרול,40
סיפור,40
ההערה,40
מפריע,40
מעלה,40
לָקַחַת,39
סִיפֵּר,39
עָבַר,39
שֶׁאֵינוֹ,39
גְּדוֹלִים,39
וְאוּלַי,39
לִקְרוֹא,39
מְדַבֵּר,39
כָּעֵת,39
וְעוֹד.,39
הֵבַנְתִּי,39
מַעַרְכוֹת,39
בְּנוֹגֵעַ,39
לְהַשִּׂיג,39
הֵיטֵב,39
חָדָשׁ,39
הַכְּפָר,39
הַיָּחִיד,39
בְּרֹאשׁ,39
תַּהֲלִיךְ,39
חוֹלִים,39
לְמַעֲשֶׂה,39
כַּמּוּת,39
פְּעוּלּוֹת,39
לְשֵׁם,39
אוֹתָהּ.,39
הָאוֹר,39
משפטים,39
שירת,39
גאוגרפיה,39
הנשיא,39
לבנון,39
בקישורים,39
לוח,39
ישראלי,39
המרכזי,39
אינן,39
משפחות,39
מראה,39
בימים,39
אוהב,39
רפואי,39
פוליטי,39
אחריו,39
המלא,39
ההבדל,39
הנוער,39
למנוע,39
אחוז,39
בעמוד,39
לעדכן,39
שלמה,39
הצדדים,39
הנכון,39
דתי,39
המצאה,39
מיוחד,39
לחשוב,39
שאלת,39
קבוצת,39
בגיל,39
גרסה,39
רמז,39
הרביעי,39
שכתב,39
נוסח,39
לתבנית,39
בכיר,39
שאת,39
מחר,39
ההודעות,39
דרוש,39
לבזבז,39
גֵּלֶר,39
הַיַּפָּנִים,39
כָּזֶה,38
דֵּי,38
לָרוֹב,38
עָמוֹק,38
מִמֶּנָּה,38
גָּבוֹהַּ,38
בַּחֶבְרָה,38
מְקַבֵּל,38
כַּמּוּבָן,38
הַלָּלוּ,38
בְּיוֹתֵר.,38
לָרִאשׁוֹנָה,38
מֶמְשֶׁלֶת,38
שֶׁנִּיתָּן,38
אוֹתָם.,38
מַדּוּעַ,38
הַטִּיפּוּל,38
כָּךְ.,38
אֵלֶיהָ,38
הַמִּשְׁפָּחָה,38
מִכֵּיוָון,38
מִבְּלִי,38
שָׁעָה,38
הַחוֹק,38
"אוֹתִי,",38
לָה,38
סָבְתָא,38
עבד,38
לשמש,38
בגרמניה,38
האנציקלופדיה,38
המדיניות,38
מופיעים,38
בפריז,38
למחיקה,38
החשיבות,38
רוח,38
בסגנון,38
קבוצה,38
הנוכחית,38
מזרח,38
ציבורי,38
מצליח,38
הבא,38
כוללת,38
יד,38
בקיבוץ,38
הידעת,38
נדמה,38
איתי,38
הוצאת,38
שיהיו,38
הטוב,38
מיותרת,38
מטעם,38
להזכיר,38
שתהיה,38
אליך,38
עשיתי,38
הולך,38
בגוף,38
פרוייקט,38
תחושה,38
ההגנה,38
ושוב,38
לִלְמוֹד,37
קִיבַּלְתִּי,37
בָּאָרֶץ,37
גּוֹרְמִים,37
סָפֵק,37
שֵׁם,37
הַיִּשְׂרְאֵלִי,37
רִאשׁוֹן,37
"לְמַעֲשֶׂה,",37
קִיבֵּל,37
דָּם,37
מְסַפֶּרֶת,37
חוֹמֶר,37
"לְכָךְ,",37
אוֹהֶבֶת,37
"שֶׁלָּהֶם,",37
בָּאֲתָר,37
"שֶׁלָּנוּ,",37
"אוּלָם,",37
הָאָמֵרִיקָאִי,37
קְטַנָּה,37
מִלְחָמָה,37
מִסְפָּרִים,37
גַם,37
האינטרנט,37
כתוצאה,37
בשטח,37
הבירה,37
הבאה,37
השינויים,37
אתרים,37
לשינוי,37
פותחים,37
משני,37
פועל,37
במרחב,37
הטענה,37
נקודה,37
מהי,37
פרקים,37
נתן,37
מזכיר,37
עונה,37
פורסם,37
שחקן,37
סנט,37
ברורים,37
דבריו,37
שאול,37
מיכאל,37
דקות,37
שמת,37
צלב,37
פסקה,37
תורה,37
שכר,37
לענות,37
ממה,37
יוני,37
סתירה,37
אַרְבָּעָה,36
הָאַחֲרוֹנָה,36
עַצְמָהּ,36
אוֹמְרִים,36
בַּדֶּרֶךְ,36
קַיָּים,36
בֶּעָבָר,36
אַחֵר.,36
לְטוֹבַת,36
עוֹבֵר,36
אָמַרְתִּי,36
הַקֶּשֶׁר,36
לְהוֹצִיא,36
הַחֲרֵדִית,36
יְהוּדִי,36
הַבַּיְתָה,36
עוֹלָם,36
לִשְׁמוֹעַ,36
בּוֹ.,36
בְּיָמִים,36
בִּזְכוּת,36
טְרַאמְפּ,36
עוֹבְדִים,36
"צַהַ""ל",36
הַבִּיטָּחוֹן,36
נוֹשֵׂא,36
לַעֲמוֹד,36
אֲחֵרוֹת,36
לִבְדּוֹק,36
יָדַע,36
לְסַפֵּר,36
מֶחְקָר,36
הָעֶלְיוֹן,36
הַתּוֹרָה,36
שֶׁאַתָּה,36
לְהַדְפִּיס,36
ישנו,36
בשנה,36
הציבור,36
טיפול,36
התקופה,36
בספרות,36
פורום,36
נימוק,36
ואפשר,36
להפנות,36
עורך,36
עצמך,36
נכנס,36
להשתתף,36
עריכות,36
רשות,36
קצין,36
כדורגל,36
סקוטלנד,36
חטיבת,36
העליון,36
הביניים,36
מרכזי,36
מיוחדת,36
דרום,36
תושבי,36
לחסום,36
תחילה,36
לשמור,36
יצירת,36
מפתח,36
הזהב,36
ויקיפדית,36
אודה,36
לדחות,36
מתנגד,36
תנועה,36
בעבודה,36
אלבום,36
בוויקי,36
אמנם,36
עצמי,36
השולחן,36
אוסף,36
שלח,36
חושבת,36
פירוט,36
ברוך,36
ילד,36
הצבת,36
חסום,36
דמותו,36
לפועל,36
כבוד,36
מפנה,36
ויכוח,36
"לִי,",35
בְּמִידָּה,35
לִפְנוֹת,35
גְּבוֹהָה,35
בְּמַקְבִּיל,35
לִי.,35
אָמְרוּ,35
לְזֶה,35
עָשָׂה,35
אִישָּׁה,35
וְכִי,35
הַהוֹרִים,35
הַשְּׁנִיָּיה,35
הַחִינּוּךְ,35
חַיֶּיבֶת,35
הָרָשׁוּת,35
רָצָה,35
זָכָה,35
הַסִּיכּוּן,35
רֶקַע,35
וּלְאַחַר,35
מְדִינוֹת,35
בִּיקּוֹרֶת,35
לָהֶן,35
כְּלֵי,35
שֶׁלָּנוּ.,35
מָזוֹן,35
בִּתְקוּפַת,35
מוּנָּה,35
בַּיְידֶּן,35
זְכוּת,35
חַיָּילִים,35
"אוֹתָהּ,",35
מֵאֵת,35
ספרות,35
הקמת,35
נאלצתי,35
הביאו,35
התיכון,35
עצם,35
מופיעה,35
ברוח,35
עברו,35
חוקית,35
ושם,35
קהל,35
דו,35
צדק,35
באי,35
במקור,35
המורחב,35
הפארק,35
ברוקס,35
ופחות,35
בפרק,35
לשני,35
טווח,35
רואים,35
בעייתי,35
בתמונות,35
לתמונה,35
העונה,35
ועדת,35
נתונים,35
לקיים,35
בנייה,35
נ,35
חלקית,35
הוקם,35
באה,35
אופי,35
מאיר,35
סימן,35
העמוד,35
הערה,35
דיסק,35
שלישית,35
בשום,35
לסרט,35
הגנה,35
לוקח,35
זוכר,35
חוּץ,34
"אֲחֵרִים,",34
בֵּינֵיהֶם,34
לִכְתּוֹב,34
מַצְלִיחַ,34
לִשְׁלוֹחַ,34
סוּג,34
הוֹדָעָה,34
הַזּוּג,34
סְתָם,34
אִיתָּהּ,34
מַהֵר,34
לֹא.,34
עִנְיָין,34
הַתִּקְשׁוֹרֶת,34
הַחֲרֵדִי,34
לַחֲלוּטִין,34
הַיְּהוּדִית,34
שְׁאָר,34
לְהָגֵן,34
לִבְנֵי,34
מַרְבִּית,34
מִמָּה,34
לַעֲבוֹר,34
הִמְשִׁיךְ,34
לְהִתְמוֹדֵד,34
הַיְּחִידָה,34
יוּכַל,34
מִילְיַארְד,34
הַדָּם,34
הַחוֹקְרִים,34
הַיְּהוּדִי,34
שֶׁמְּדוּבָּר,34
ה',34
תְּקוּפַת,34
אֵיפֹה,34
הַחֲדָשָׁה,34
נִיסָּה,34
הַשֵּׁם,34
בְּאֵזוֹר,34
לַעֲצוֹר,34
שְׂדֵה,34
הַחוֹמֶר,34
באשר,34
מסוימים,34
אירלנד,34
זיכרון,34
ממתי,34
מערך,34
המועצות,34
הפכה,34
שעדיף,34
ממשלת,34
בדוק,34
שניים,34
דן,34
שלאחר,34
משמעותי,34
צפון,34
להפוך,34
שטויות,34
וכל,34
שלם,34
הצעיר,34
חולק,34
להתייחס,34
שורות,34
לפעול,34
בוצעו,34
ללכת,34
השתתף,34
מורחבים,34
הכבוד,34
מונח,34
רציני,34
לבטל,34
מהו,34
דיו,34
לעמוד,34
בסך,34
קרא,34
טרור,34
שנמחקו,34
מציעים,34
שחור,34
עמוס,34
אערוך,34
ואגב,34
מאמין,34
פירוש,34
לבוא,34
תראה,34
מין,34
ראובן,34
שגיאה,34
שפה,34
רוטשילד,34
וּלְמַלֵּא,34
אֲרוּכָּה,33
הֶסְכֵּם,33
בְּתוֹר,33
לְהִיכָּנֵס,33
מֵרֹאשׁ,33
חַיֵּי,33
יוֹצֵא,33
שֶׁעַל,33
פִּתְאוֹם,33
אוֹתִי.,33
חֲקִיקָה,33
"אוֹתוֹ,",33
הַמֵּידָע,33
נוֹסָפוֹת,33
יֶתֶר,33
הַיְּחָסִים,33
מַחֲלוֹת,33
מְסוּיָּם,33
כֵּיצַד,33
קַיֶּימֶת,33
וְשֶׁל,33
חוּקֵּי,33
הָפְכָה,33
לְקַבָּלַת,33
מַשְׁבֵּר,33
הֶחָדָשׁ,33
יָדַעְתִּי,33
"""אַתָּה",33
הַמִּמְשָׁל,33
בְּמַטָּרָה,33
תּוֹשָׁבֵי,33
עִיר,33
"לוֹ,",33
לִיצוֹר,33
חוֹפֶשׁ,33
שֶׁלוֹ,33
התנהגות,33
האוניברסיטה,33
קולנוע,33
לשעבר,33
שלמים,33
אומרת,33
עצמם,33
הפועל,33
נדחתה,33
העובדה,33
פעולות,33
ברית,33
ישראלים,33
השלטון,33
הבריאות,33
אמריקה,33
פרסם,33
ישנן,33
בהן,33
מתאימה,33
לטפל,33
הפרויקט,33
ארוכה,33
תקף,33
לימוד,33
הפעם,33
תמצא,33
באמצע,33
האירוע,33
הטבע,33
שבת,33
הסכמה,33
גלובוס,33
מפעילים,33
תרומות,33
ויליאם,33
נזק,33
שדות,33
המומחים,33
תנאי,33
זכאי,33
מבחינתך,33
האחריות,33
עצוב,33
מדויק,33
הגרסאות,33
שיר,33
לכולם,33
פנימי,33
טענה,33
טוען,33
פרסומת,33
תשובתי,33
וזהו,33
פונקציה,33
אימייל,33
אורך,33
בָּאָה,32
סֶרֶט,32
לִפְגּוֹעַ,32
לְקַיֵּים,32
"שׁוּב,",32
אִישִׁי,32
מְבַקֵּשׁ,32
שֶׁאִם,32
חָבֵר,32
עוֹשָׂה,32
"שָׁנָה,",32
נַעֲשָׂה,32
כְּדַאי,32
קְבוּצוֹת,32
הַגְּדוֹלִים,32
"אוֹתָם,",32
לְהִשְׁתַּמֵּשׁ,32
הַסְּבִיבָה,32
לַאֲנָשִׁים,32
טוֹבִים,32
בְּמַעֲרֶכֶת,32
מָתַי,32
הֵחֵלָּה,32
לְאוֹר,32
נְתוּנִים,32
לִפְעוֹל,32
מְנַסִּים,32
יְכוֹלוֹת,32
מֵאוֹת,32
בִּמְדִינַת,32
מֶחְקָרִים,32
מַבָּט,32
מִין,32
כְּשֶׁהוּא,32
תְּמוּנָה,32
אוֹהֲבִים,32
לְיִשְׂרָאֵל,32
הַשּׁוֹנִים,32
לַהֲפוֹךְ,32
מַשְׁמָעוּתִית,32
הוֹלֵךְ,32
רָאֲתָה,32
יָדִין,32
בְּטוּחָה,32
עוֹבֵד,32
הָעוֹבֶדֶת,32
"בצה""ל",32
בקישור,32
יחידות,32
האימפריה,32
הקיים,32
בהתנדבות,32
פסקאות,32
ברחוב,32
הפניות,32
קוראים,32
רשמית,32
הכנסייה,32
למידע,32
נקודות,32
מומלצים,32
השניה,32
טלוויזיה,32
בעצמך,32
עתה,32
עצמאי,32
ברשימה,32
לאנשים,32
מספקים,32
חלל,32
למיטב,32
לבנות,32
הגיעה,32
יחיד,32
האנשים,32
בצד,32
צדדים,32
הסדר,32
מסויים,32
לחץ,32
משפטית,32
עת,32
לדוגמא,32
תהליך,32
תכונות,32
העם,32
לשלב,32
ולמה,32
ואפילו,32
חיי,32
צעיר,32
מקומות,32
המאה,32
נורא,32
הנה,32
שכחת,32
חיובי,32
זכור,32
נסה,32
קוֹרְאִים,31
שֶׁאוּלַי,31
לְהִישָּׁאֵר,31
חָזָק,31
לְהַעֲבִיר,31
בִּשְׁנֵי,31
הָרַעְיוֹן,31
לְגַלּוֹת,31
.,31
זוּג,31
בְּעָיוֹת,31
"""אֵין",31
הָרָאשִׁי,31
אִיסּוּר,31
"הַיּוֹם,",31
בִּמְקוֹמוֹת,31
"אָדָם,",31
חֶשְׁבּוֹן,31
6,31
הָעָם,31
בִּשְׁנוֹת,31
בְּיַחַס,31
מִבְּחִינַת,31
הַהַחְלָטָה,31
אֶרֶץ,31
"""אֲבָל",31
קָשָׁה,31
וַעֲדַת,31
חוּקִּים,31
אוֹתְךָ,31
אִילּוּ,31
תּוּכַל,31
בריטניה,31
אוניברסיטת,31
אג'נדה,31
המדינות,31
משחקים,31
היסטורית,31
להחליט,31
שכזה,31
לבחור,31
התוספת,31
השפעה,31
נמחקים,31
כללית,31
מונחים,31
קטעים,31
עסק,31
אליהם,31
סן,31
בסדרה,31
העפילה,31
נפוצה,31
וויקיפדיה,31
המקובל,31
הויקיפדיה,31
מתחיל,31
המדובר,31
לאו,31
אריאל,31
במשפט,31
מבחן,31
הופיעו,31
הצלחה,31
התרגום,31
כסף,31
הופכים,31
להניח,31
הבוט,31
הנוסחה,31
הפנייה,31
סניף,31
יחס,31
בשפה,31
הקטגוריות,31
לחזור,31
הרצוג,31
תפקידו,31
ובכלל,31
הישיבה,31
ממשיך,31
מסכת,31
רישיון,31
ודאי,31
זהה,31
עמד,31
רופא,31
ובכל,31
טובות,31
סגנון,31
רשום,31
מחק,31
נוהג,31
יקרה,31
מת,31
ונראה,31
הַיַּפָּנִי,31
הַטּוֹפֶס,31
הָאֵם,30
חֲסַר,30
אָרוֹךְ,30
חַיָּיו,30
לָשֶׁבֶת,30
כְּחֵלֶק,30
בַּיִת,30
לְהַכִּיר,30
